
=== Per-layer Profiling Info ===
Layer Name                                                                                                Time (ms)
__module.model.layers.9.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply                         0.879
__module.model.layers.9.self_attn/aten::view/Reshape                                                          0.008
__module.model.layers.9.self_attn/aten::add/Add                                                               0.096
__module.model.layers.9.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.9.self_attn/aten::add/Add/fq_output_0          0.099
__module.model.layers.9.self_attn/aten::add/Add/fq_output_0                                                   0.051
__module.model.layers.9.self_attn/aten::add/Add/fq_output_0_aBcd16b_abcd_MatMul_35022                         0.073
Gather_49805                                                                                                  0.005
__module.model.layers.9.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply                         0.198
__module.model.layers.9.self_attn/aten::view/Reshape_1                                                        0.006
__module.model.layers.9.self_attn/aten::add/Add_1                                                             0.028
__module.model.layers.9.self_attn/aten::cat/Concat_2                                                          0.063
__module.model.layers.9.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0          0.026
__module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0                                      0.026
__module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_2          0.038
__module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_2                                                 0.004
Broadcast_51787                                                                                               0.012
__module.model.layers.9.self_attn/aten::expand/Broadcast                                                      0.059
__module.model.layers.9.self_attn/aten::reshape/Reshape                                                       0.005
MatMul_35022                                                                                                  0.105
Multiply_44706                                                                                                0.000
Add_40499                                                                                                     0.126
Multiply_44708                                                                                                0.000
Softmax_35025                                                                                                 0.350
Gather_49808                                                                                                  0.006
__module.model.layers.9.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply                         0.199
__module.model.layers.9.self_attn/aten::view/Reshape_2                                                        0.006
__module.model.layers.9.self_attn/aten::transpose/Transpose_2                                                 0.023
__module.model.layers.9.self_attn/aten::cat/Concat_3                                                          0.009
__module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_3                                                 0.005
Broadcast_51821                                                                                               0.049
Broadcast_51821_f32_bf16___module.model.layers.9.self_attn/aten::expand/Broadcast_1                           0.054
__module.model.layers.9.self_attn/aten::expand/Broadcast_1                                                    0.067
__module.model.layers.9.self_attn/aten::reshape/Reshape_1                                                     0.006
__module.model.layers.9.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention                0.130
__module.model.layers.9.self_attn/aten::transpose/Transpose_3                                                 0.037
__module.model.layers.9.self_attn/aten::reshape/Reshape_2                                                     0.005
__module.model.layers.9.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                               0.049
__module.model.layers.9.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0                   0.000
__module.model.layers.9.self_attn.o_proj/ov_ext::linear/MatMul                                                0.916
Subtract_44750                                                                                                0.000
Multiply_44751                                                                                                0.000
__module.model.layers.9/aten::add/Add                                                                         0.066
Multiply_44753                                                                                                0.049
__module.model.layers.9.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                   0.047
__module.model.layers.9.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.9.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.049
__module.model.layers.9.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.047
__module.model.layers.9.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply                            4.088
__module.model.layers.9.mlp.act_fn/aten::silu/Swish                                                           0.000
__module.model.layers.9.mlp.up_proj/ov_ext::linear/MatMul/DequantizationMultiply                              3.525
__module.model.layers.9.mlp/aten::mul/Multiply                                                                0.306
__module.model.layers.9.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                          0.000
__module.model.layers.9.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0                              0.000
__module.model.layers.9.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply                            3.675
Multiply_44812                                                                                                0.071
__module.model.layers.9/aten::add/Add_1                                                                       0.000
__module.model.layers.10.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                           0.049
__module.model.layers.10.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.10.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.047
__module.model.layers.10.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0               0.047
__module.model.layers.10.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.884
__module.model.layers.10.self_attn/aten::view/Reshape                                                         0.008
__module.model.layers.10.self_attn/aten::add/Add                                                              0.099
__module.model.layers.10.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.10.self_attn/aten::add/Add/fq_output_0          0.101
__module.model.layers.10.self_attn/aten::add/Add/fq_output_0                                                  0.052
__module.model.layers.10.self_attn/aten::add/Add/fq_output_0_aBcd16b_abcd_MatMul_35057                        0.073
Gather_49811                                                                                                  0.005
__module.model.layers.10.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.209
__module.model.layers.10.self_attn/aten::view/Reshape_1                                                       0.006
__module.model.layers.10.self_attn/aten::add/Add_1                                                            0.031
__module.model.layers.10.self_attn/aten::cat/Concat_2                                                         0.067
__module.model.layers.10.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0          0.031
__module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0                                     0.026
__module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_2          0.038
__module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.005
Broadcast_51855                                                                                               0.012
__module.model.layers.10.self_attn/aten::expand/Broadcast                                                     0.063
__module.model.layers.10.self_attn/aten::reshape/Reshape                                                      0.006
MatMul_35057                                                                                                  0.119
Multiply_44940                                                                                                0.000
Add_40534                                                                                                     0.141
Multiply_44942                                                                                                0.000
Softmax_35060                                                                                                 0.346
Gather_49814                                                                                                  0.007
__module.model.layers.10.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.210
__module.model.layers.10.self_attn/aten::view/Reshape_2                                                       0.006
__module.model.layers.10.self_attn/aten::transpose/Transpose_2                                                0.043
__module.model.layers.10.self_attn/aten::cat/Concat_3                                                         0.065
__module.model.layers.10.self_attn/aten::cat/Concat_3_____module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_3          0.014
__module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_51889                                                                                               0.266
Broadcast_51889_f32_bf16___module.model.layers.10.self_attn/aten::expand/Broadcast_1                          0.065
__module.model.layers.10.self_attn/aten::expand/Broadcast_1                                                   0.066
__module.model.layers.10.self_attn/aten::reshape/Reshape_1                                                    0.006
__module.model.layers.10.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.129
__module.model.layers.10.self_attn/aten::transpose/Transpose_3                                                0.036
__module.model.layers.10.self_attn/aten::reshape/Reshape_2                                                    0.005
__module.model.layers.10.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                              0.049
__module.model.layers.10.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0                  0.000
__module.model.layers.10.self_attn.o_proj/ov_ext::linear/MatMul                                               0.934
Subtract_44994                                                                                                0.000
Multiply_44995                                                                                                0.000
__module.model.layers.10/aten::add/Add                                                                        0.062
Multiply_44997                                                                                                0.046
__module.model.layers.10.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                  0.047
__module.model.layers.10.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.10.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.043
__module.model.layers.10.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.038
__module.model.layers.10.mlp.gate_proj/ov_ext::linear/MatMul                                                  4.272
__module.model.layers.10.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationSubtract                           0.000
__module.model.layers.10.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply                           0.000
__module.model.layers.10.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.10.mlp.up_proj/ov_ext::linear/MatMul                                                    3.713
__module.model.layers.10.mlp.up_proj/ov_ext::linear/MatMul/DequantizationSubtract                             0.000
__module.model.layers.10.mlp.up_proj/ov_ext::linear/MatMul/DequantizationMultiply                             0.000
__module.model.layers.10.mlp/aten::mul/Multiply                                                               0.256
__module.model.layers.10.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                         0.000
__module.model.layers.10.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0                             0.000
__module.model.layers.10.mlp.down_proj/ov_ext::linear/MatMul                                                  3.642
__module.model.layers.10.mlp.down_proj/ov_ext::linear/MatMul/DequantizationSubtract                           0.000
__module.model.layers.10.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply                           0.000
Multiply_45092                                                                                                0.088
__module.model.layers.10/aten::add/Add_1                                                                      0.000
__module.model.layers.11.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                           0.049
__module.model.layers.11.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.11.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.052
__module.model.layers.11.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0               0.049
__module.model.layers.11.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.892
__module.model.layers.11.self_attn/aten::view/Reshape                                                         0.007
__module.model.layers.11.self_attn/aten::add/Add                                                              0.086
__module.model.layers.11.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.11.self_attn/aten::add/Add/fq_output_0          0.108
__module.model.layers.11.self_attn/aten::add/Add/fq_output_0                                                  0.053
__module.model.layers.11.self_attn/aten::add/Add/fq_output_0_aBcd16b_abcd_MatMul_35092                        0.072
Gather_49817                                                                                                  0.005
__module.model.layers.11.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.207
__module.model.layers.11.self_attn/aten::view/Reshape_1                                                       0.006
__module.model.layers.11.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.11.self_attn/aten::cat/Concat_2                                                         0.066
__module.model.layers.11.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0          0.026
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0                                     0.027
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_2          0.039
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.004
Broadcast_51923                                                                                               0.012
__module.model.layers.11.self_attn/aten::expand/Broadcast                                                     0.060
__module.model.layers.11.self_attn/aten::reshape/Reshape                                                      0.006
MatMul_35092                                                                                                  0.107
Multiply_45220                                                                                                0.000
Add_40570                                                                                                     0.129
Multiply_45222                                                                                                0.000
Softmax_35095                                                                                                 0.358
Gather_49820                                                                                                  0.006
__module.model.layers.11.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.204
__module.model.layers.11.self_attn/aten::view/Reshape_2                                                       0.006
__module.model.layers.11.self_attn/aten::transpose/Transpose_2                                                0.027
__module.model.layers.11.self_attn/aten::cat/Concat_3                                                         0.066
__module.model.layers.11.self_attn/aten::cat/Concat_3_____module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_3          0.014
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_51957                                                                                               0.077
Broadcast_51957_f32_bf16___module.model.layers.11.self_attn/aten::expand/Broadcast_1                          0.065
__module.model.layers.11.self_attn/aten::expand/Broadcast_1                                                   0.067
__module.model.layers.11.self_attn/aten::reshape/Reshape_1                                                    0.005
__module.model.layers.11.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.131
__module.model.layers.11.self_attn/aten::transpose/Transpose_3                                                0.035
__module.model.layers.11.self_attn/aten::reshape/Reshape_2                                                    0.005
__module.model.layers.11.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                              0.061
__module.model.layers.11.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0                  0.000
Multiply_45265                                                                                                0.930
__module.model.layers.11/aten::add/Add                                                                        0.060
Multiply_45267                                                                                                0.058
__module.model.layers.11.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                  0.047
__module.model.layers.11.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.11.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.054
__module.model.layers.11.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.041
__module.model.layers.11.mlp.gate_proj/ov_ext::linear/MatMul                                                  4.207
__module.model.layers.11.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationSubtract                           0.000
__module.model.layers.11.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply                           0.000
__module.model.layers.11.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.11.mlp.up_proj/ov_ext::linear/MatMul                                                    3.721
__module.model.layers.11.mlp.up_proj/ov_ext::linear/MatMul/DequantizationSubtract                             0.000
__module.model.layers.11.mlp.up_proj/ov_ext::linear/MatMul/DequantizationMultiply                             0.000
__module.model.layers.11.mlp/aten::mul/Multiply                                                               0.250
__module.model.layers.11.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                         0.000
__module.model.layers.11.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0                             0.000
__module.model.layers.11.mlp.down_proj/ov_ext::linear/MatMul                                                  3.704
__module.model.layers.11.mlp.down_proj/ov_ext::linear/MatMul/DequantizationSubtract                           0.000
__module.model.layers.11.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply                           0.000
Multiply_45362                                                                                                0.093
__module.model.layers.11/aten::add/Add_1                                                                      0.000
__module.model.layers.12.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                           0.051
__module.model.layers.12.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.12.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.065
__module.model.layers.12.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0               0.053
__module.model.layers.12.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.897
__module.model.layers.12.self_attn/aten::view/Reshape                                                         0.007
__module.model.layers.12.self_attn/aten::add/Add                                                              0.098
__module.model.layers.12.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.12.self_attn/aten::add/Add/fq_output_0          0.110
__module.model.layers.12.self_attn/aten::add/Add/fq_output_0                                                  0.054
__module.model.layers.12.self_attn/aten::add/Add/fq_output_0_aBcd16b_abcd_MatMul_35127                        0.077
Gather_49823                                                                                                  0.005
__module.model.layers.12.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.214
__module.model.layers.12.self_attn/aten::view/Reshape_1                                                       0.006
__module.model.layers.12.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.12.self_attn/aten::cat/Concat_2                                                         0.065
__module.model.layers.12.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0          0.027
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0                                     0.026
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_2          0.037
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.004
Broadcast_51991                                                                                               0.012
__module.model.layers.12.self_attn/aten::expand/Broadcast                                                     0.060
__module.model.layers.12.self_attn/aten::reshape/Reshape                                                      0.004
MatMul_35127                                                                                                  0.112
Multiply_45490                                                                                                0.000
Add_40606                                                                                                     0.127
Multiply_45492                                                                                                0.000
Softmax_35130                                                                                                 0.346
Gather_49826                                                                                                  0.006
__module.model.layers.12.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.202
__module.model.layers.12.self_attn/aten::view/Reshape_2                                                       0.006
__module.model.layers.12.self_attn/aten::transpose/Transpose_2                                                0.027
__module.model.layers.12.self_attn/aten::cat/Concat_3                                                         0.066
__module.model.layers.12.self_attn/aten::cat/Concat_3_____module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_3          0.014
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_52025                                                                                               0.077
Broadcast_52025_f32_bf16___module.model.layers.12.self_attn/aten::expand/Broadcast_1                          0.063
__module.model.layers.12.self_attn/aten::expand/Broadcast_1                                                   0.068
__module.model.layers.12.self_attn/aten::reshape/Reshape_1                                                    0.005
__module.model.layers.12.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.132
__module.model.layers.12.self_attn/aten::transpose/Transpose_3                                                0.034
__module.model.layers.12.self_attn/aten::reshape/Reshape_2                                                    0.006
__module.model.layers.12.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                              0.054
__module.model.layers.12.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0                  0.000
__module.model.layers.12.self_attn.o_proj/ov_ext::linear/MatMul                                               0.932
Subtract_45544                                                                                                0.000
Multiply_45545                                                                                                0.000
__module.model.layers.12/aten::add/Add                                                                        0.059
Multiply_45547                                                                                                0.054
__module.model.layers.12.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                  0.049
__module.model.layers.12.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.12.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.049
__module.model.layers.12.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.047
__module.model.layers.12.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply                           4.019
__module.model.layers.12.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.12.mlp.up_proj/ov_ext::linear/MatMul/DequantizationMultiply                             3.567
__module.model.layers.12.mlp/aten::mul/Multiply                                                               0.305
__module.model.layers.12.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                         0.000
__module.model.layers.12.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0                             0.000
__module.model.layers.12.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply                           3.647
Multiply_45606                                                                                                0.082
__module.model.layers.12/aten::add/Add_1                                                                      0.000
__module.model.layers.13.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                           0.048
__module.model.layers.13.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.13.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.051
__module.model.layers.13.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0               0.051
__module.model.layers.13.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.853
__module.model.layers.13.self_attn/aten::view/Reshape                                                         0.008
__module.model.layers.13.self_attn/aten::add/Add                                                              0.090
__module.model.layers.13.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.13.self_attn/aten::add/Add/fq_output_0          0.099
__module.model.layers.13.self_attn/aten::add/Add/fq_output_0                                                  0.048
__module.model.layers.13.self_attn/aten::add/Add/fq_output_0_aBcd16b_abcd_MatMul_35162                        0.072
Gather_49829                                                                                                  0.005
__module.model.layers.13.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.211
__module.model.layers.13.self_attn/aten::view/Reshape_1                                                       0.006
__module.model.layers.13.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.13.self_attn/aten::cat/Concat_2                                                         0.065
__module.model.layers.13.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0          0.027
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0                                     0.026
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_2          0.037
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.005
Broadcast_52059                                                                                               0.011
__module.model.layers.13.self_attn/aten::expand/Broadcast                                                     0.060
__module.model.layers.13.self_attn/aten::reshape/Reshape                                                      0.005
MatMul_35162                                                                                                  0.105
Multiply_45734                                                                                                0.000
Add_40642                                                                                                     0.129
Multiply_45736                                                                                                0.000
Softmax_35165                                                                                                 0.363
Gather_49832                                                                                                  0.006
__module.model.layers.13.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.205
__module.model.layers.13.self_attn/aten::view/Reshape_2                                                       0.006
__module.model.layers.13.self_attn/aten::transpose/Transpose_2                                                0.025
__module.model.layers.13.self_attn/aten::cat/Concat_3                                                         0.064
__module.model.layers.13.self_attn/aten::cat/Concat_3_____module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_3          0.014
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_52093                                                                                               0.071
Broadcast_52093_f32_bf16___module.model.layers.13.self_attn/aten::expand/Broadcast_1                          0.060
__module.model.layers.13.self_attn/aten::expand/Broadcast_1                                                   0.067
__module.model.layers.13.self_attn/aten::reshape/Reshape_1                                                    0.005
__module.model.layers.13.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.134
__module.model.layers.13.self_attn/aten::transpose/Transpose_3                                                0.036
__module.model.layers.13.self_attn/aten::reshape/Reshape_2                                                    0.006
__module.model.layers.13.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                              0.050
__module.model.layers.13.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0                  0.000
__module.model.layers.13.self_attn.o_proj/ov_ext::linear/MatMul                                               0.950
Subtract_45788                                                                                                0.000
Multiply_45789                                                                                                0.000
__module.model.layers.13/aten::add/Add                                                                        0.062
Multiply_45791                                                                                                0.059
__module.model.layers.13.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                  0.049
__module.model.layers.13.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.13.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.055
__module.model.layers.13.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.050
__module.model.layers.13.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply                           4.002
__module.model.layers.13.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.13.mlp.up_proj/ov_ext::linear/MatMul/DequantizationMultiply                             3.538
__module.model.layers.13.mlp/aten::mul/Multiply                                                               0.312
__module.model.layers.13.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                         0.000
__module.model.layers.13.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0                             0.000
__module.model.layers.13.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply                           3.574
Multiply_45850                                                                                                0.074
__module.model.layers.13/aten::add/Add_1                                                                      0.000
__module.model.layers.14.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                           0.053
__module.model.layers.14.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant_bf16_f32___module.model.layers.14.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0          0.053
__module.model.layers.14.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0               0.049
__module.model.layers.14.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.889
__module.model.layers.14.self_attn/aten::view/Reshape                                                         0.007
__module.model.layers.14.self_attn/aten::add/Add                                                              0.087
__module.model.layers.14.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.14.self_attn/aten::add/Add/fq_output_0          0.102
__module.model.layers.14.self_attn/aten::add/Add/fq_output_0                                                  0.048
__module.model.layers.14.self_attn/aten::add/Add/fq_output_0_aBcd16b_abcd_MatMul_35197                        0.073
Gather_49835                                                                                                  0.005
__module.model.layers.14.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.196
__module.model.layers.14.self_attn/aten::view/Reshape_1                                                       0.006
__module.model.layers.14.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.14.self_attn/aten::cat/Concat_2                                                         0.063
__module.model.layers.14.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0          0.026
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0                                     0.026
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_2          0.038
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.004
Broadcast_52127                                                                                               0.012
__module.model.layers.14.self_attn/aten::expand/Broadcast                                                     0.061
__module.model.layers.14.self_attn/aten::reshape/Reshape                                                      0.006
MatMul_35197                                                                                                  0.111
Multiply_45978                                                                                                0.000
Add_40678                                                                                                     0.128
Multiply_45980                                                                                                0.000
Softmax_35200                                                                                                 0.358
Gather_49838                                                                                                  0.007
__module.model.layers.14.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply                        0.209
__module.model.layers.14.self_attn/aten::view/Reshape_2                                                       0.006
__module.model.layers.14.self_attn/aten::transpose/Transpose_2                                                0.025
__module.model.layers.14.self_attn/aten::cat/Concat_3                                                         0.069
__module.model.layers.14.self_attn/aten::cat/Concat_3_____module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_3          0.014
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_52161                                                                                               0.068
Broadcast_52161_f32_bf16___module.model.layers.14.self_attn/aten::expand/Broadcast_1                          0.061
__module.model.layers.14.self_attn/aten::expand/Broadcast_1                                                   0.069
__module.model.layers.14.self_attn/aten::reshape/Reshape_1                                                    0.006
__module.model.layers.14.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.137
__module.model.layers.14.self_attn/aten::transpose/Transpose_3                                                0.035
