
=== Per-layer Profiling Info ===
Layer Name                                                                                                Time (ms)
Convert_47055                                                                                                 0.059
Convert_47056                                                                                                 0.063
__module.model.layers.12.self_attn/aten::add/Add/fc_output_0                                                  0.065
Multiply_32893                                                                                                0.000
Gather_49823                                                                                                  0.005
__module.model.layers.12.self_attn.k_proj/ov_ext::linear/MatMul                                               0.448
__module.model.layers.12.self_attn/aten::view/Reshape_1                                                       0.007
__module.model.layers.12.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.12.self_attn/aten::cat/Concat_2                                                         0.070
Multiply_47061                                                                                                0.021
Clamp_47063                                                                                                   0.000
Convert_47064                                                                                                 0.019
Convert_47065                                                                                                 0.020
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.020
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.005
Broadcast_38954                                                                                               0.046
Broadcast_38954_f32_bf16___module.model.layers.12.self_attn/aten::expand/Broadcast                            0.052
__module.model.layers.12.self_attn/aten::expand/Broadcast                                                     0.065
__module.model.layers.12.self_attn/aten::reshape/Reshape                                                      0.005
MatMul_32894                                                                                                  0.136
Add_32896                                                                                                     0.091
Softmax_32897                                                                                                 0.364
Gather_49826                                                                                                  0.007
__module.model.layers.12.self_attn.v_proj/ov_ext::linear/MatMul                                               0.425
__module.model.layers.12.self_attn/aten::view/Reshape_2                                                       0.006
__module.model.layers.12.self_attn/aten::transpose/Transpose_2                                                0.017
__module.model.layers.12.self_attn/aten::cat/Concat_3                                                         0.064
Multiply_47070                                                                                                0.023
Clamp_47072                                                                                                   0.000
Convert_47073                                                                                                 0.022
Convert_47074                                                                                                 0.021
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.020
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_38960                                                                                               0.048
Broadcast_38960_f32_bf16___module.model.layers.12.self_attn/aten::expand/Broadcast_1                          0.054
__module.model.layers.12.self_attn/aten::expand/Broadcast_1                                                   0.067
__module.model.layers.12.self_attn/aten::reshape/Reshape_1                                                    0.006
__module.model.layers.12.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.154
Multiply_47079                                                                                                0.000
Clamp_47081                                                                                                   0.000
Convert_47082                                                                                                 0.064
Convert_47083                                                                                                 0.063
__module.model.layers.12.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.061
__module.model.layers.12.self_attn/aten::transpose/Transpose_3                                                0.027
__module.model.layers.12.self_attn/aten::reshape/Reshape_2                                                    0.005
__module.model.layers.12.self_attn.o_proj/ov_ext::linear/MatMul                                               1.746
__module.model.layers.12/aten::add/Add                                                                        0.053
__module.model.layers.12.post_attention_layernorm/aten::mul/Multiply_1                                        0.047
Multiply_47088                                                                                                0.045
Clamp_47090                                                                                                   0.000
Convert_47091                                                                                                 0.058
Convert_47092                                                                                                 0.061
__module.model.layers.12.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                            0.042
__module.model.layers.12.mlp.gate_proj/ov_ext::linear/MatMul                                                  6.967
__module.model.layers.12.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.12.mlp.up_proj/ov_ext::linear/MatMul                                                    6.417
__module.model.layers.12.mlp/aten::mul/Multiply                                                               0.234
Multiply_47097                                                                                                0.000
Clamp_47099                                                                                                   0.000
Convert_47100                                                                                                 0.215
Convert_47101                                                                                                 0.237
__module.model.layers.12.mlp/aten::mul/Multiply/fc_output_0                                                   0.213
__module.model.layers.12.mlp.down_proj/ov_ext::linear/MatMul                                                  9.296
__module.model.layers.12/aten::add/Add_1                                                                      0.060
__module.model.layers.13.input_layernorm/aten::mul/Multiply_1                                                 0.054
Multiply_47106                                                                                                0.058
Clamp_47108                                                                                                   0.000
Convert_47109                                                                                                 0.059
Convert_47110                                                                                                 0.061
__module.model.layers.13.input_layernorm/aten::mul/Multiply_1/fc_output_0                                     0.045
__module.model.layers.13.self_attn.q_proj/ov_ext::linear/MatMul                                               1.826
__module.model.layers.13.self_attn/aten::view/Reshape                                                         0.011
__module.model.layers.13.self_attn/aten::add/Add                                                              0.087
Multiply_47115                                                                                                0.073
Clamp_47117                                                                                                   0.000
Convert_47118                                                                                                 0.058
Convert_47119                                                                                                 0.062
__module.model.layers.13.self_attn/aten::add/Add/fc_output_0                                                  0.068
Multiply_32928                                                                                                0.000
Gather_49829                                                                                                  0.005
__module.model.layers.13.self_attn.k_proj/ov_ext::linear/MatMul                                               0.453
__module.model.layers.13.self_attn/aten::view/Reshape_1                                                       0.009
__module.model.layers.13.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.13.self_attn/aten::cat/Concat_2                                                         0.065
Multiply_47124                                                                                                0.021
Clamp_47126                                                                                                   0.000
Convert_47127                                                                                                 0.021
Convert_47128                                                                                                 0.022
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.022
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.005
Broadcast_38966                                                                                               0.047
Broadcast_38966_f32_bf16___module.model.layers.13.self_attn/aten::expand/Broadcast                            0.053
__module.model.layers.13.self_attn/aten::expand/Broadcast                                                     0.067
__module.model.layers.13.self_attn/aten::reshape/Reshape                                                      0.006
MatMul_32929                                                                                                  0.144
Add_32931                                                                                                     0.093
Softmax_32932                                                                                                 0.431
Gather_49832                                                                                                  0.007
__module.model.layers.13.self_attn.v_proj/ov_ext::linear/MatMul                                               0.453
__module.model.layers.13.self_attn/aten::view/Reshape_2                                                       0.006
__module.model.layers.13.self_attn/aten::transpose/Transpose_2                                                0.015
__module.model.layers.13.self_attn/aten::cat/Concat_3                                                         0.065
Multiply_47133                                                                                                0.023
Clamp_47135                                                                                                   0.000
Convert_47136                                                                                                 0.020
Convert_47137                                                                                                 0.021
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.020
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_38972                                                                                               0.048
Broadcast_38972_f32_bf16___module.model.layers.13.self_attn/aten::expand/Broadcast_1                          0.055
__module.model.layers.13.self_attn/aten::expand/Broadcast_1                                                   0.067
__module.model.layers.13.self_attn/aten::reshape/Reshape_1                                                    0.006
__module.model.layers.13.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.146
Multiply_47142                                                                                                0.000
Clamp_47144                                                                                                   0.000
Convert_47145                                                                                                 0.068
Convert_47146                                                                                                 0.063
__module.model.layers.13.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.061
__module.model.layers.13.self_attn/aten::transpose/Transpose_3                                                0.027
__module.model.layers.13.self_attn/aten::reshape/Reshape_2                                                    0.004
__module.model.layers.13.self_attn.o_proj/ov_ext::linear/MatMul                                               1.770
__module.model.layers.13/aten::add/Add                                                                        0.055
__module.model.layers.13.post_attention_layernorm/aten::mul/Multiply_1                                        0.046
Multiply_47151                                                                                                0.046
Clamp_47153                                                                                                   0.000
Convert_47154                                                                                                 0.056
Convert_47155                                                                                                 0.064
__module.model.layers.13.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                            0.042
__module.model.layers.13.mlp.gate_proj/ov_ext::linear/MatMul                                                  6.792
__module.model.layers.13.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.13.mlp.up_proj/ov_ext::linear/MatMul                                                    6.507
__module.model.layers.13.mlp/aten::mul/Multiply                                                               0.237
Multiply_47160                                                                                                0.000
Clamp_47162                                                                                                   0.000
Convert_47163                                                                                                 0.213
Convert_47164                                                                                                 0.238
__module.model.layers.13.mlp/aten::mul/Multiply/fc_output_0                                                   0.223
__module.model.layers.13.mlp.down_proj/ov_ext::linear/MatMul                                                  9.021
__module.model.layers.13/aten::add/Add_1                                                                      0.063
__module.model.layers.14.input_layernorm/aten::mul/Multiply_1                                                 0.051
Multiply_47169                                                                                                0.052
Clamp_47171                                                                                                   0.000
Convert_47172                                                                                                 0.057
Convert_47173                                                                                                 0.061
__module.model.layers.14.input_layernorm/aten::mul/Multiply_1/fc_output_0                                     0.043
__module.model.layers.14.self_attn.q_proj/ov_ext::linear/MatMul                                               1.688
__module.model.layers.14.self_attn/aten::view/Reshape                                                         0.008
__module.model.layers.14.self_attn/aten::add/Add                                                              0.087
Multiply_47178                                                                                                0.075
Clamp_47180                                                                                                   0.000
Convert_47181                                                                                                 0.058
Convert_47182                                                                                                 0.062
__module.model.layers.14.self_attn/aten::add/Add/fc_output_0                                                  0.064
Multiply_32963                                                                                                0.000
Gather_49835                                                                                                  0.005
__module.model.layers.14.self_attn.k_proj/ov_ext::linear/MatMul                                               0.459
__module.model.layers.14.self_attn/aten::view/Reshape_1                                                       0.007
__module.model.layers.14.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.14.self_attn/aten::cat/Concat_2                                                         0.065
Multiply_47187                                                                                                0.021
Clamp_47189                                                                                                   0.000
Convert_47190                                                                                                 0.020
Convert_47191                                                                                                 0.020
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.020
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.004
Broadcast_38978                                                                                               0.046
Broadcast_38978_f32_bf16___module.model.layers.14.self_attn/aten::expand/Broadcast                            0.052
__module.model.layers.14.self_attn/aten::expand/Broadcast                                                     0.061
__module.model.layers.14.self_attn/aten::reshape/Reshape                                                      0.005
MatMul_32964                                                                                                  0.139
Add_32966                                                                                                     0.095
Softmax_32967                                                                                                 0.361
Gather_49838                                                                                                  0.006
__module.model.layers.14.self_attn.v_proj/ov_ext::linear/MatMul                                               0.428
__module.model.layers.14.self_attn/aten::view/Reshape_2                                                       0.006
__module.model.layers.14.self_attn/aten::transpose/Transpose_2                                                0.017
__module.model.layers.14.self_attn/aten::cat/Concat_3                                                         0.064
Multiply_47196                                                                                                0.024
Clamp_47198                                                                                                   0.000
Convert_47199                                                                                                 0.020
Convert_47200                                                                                                 0.020
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.022
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.004
Broadcast_38984                                                                                               0.049
Broadcast_38984_f32_bf16___module.model.layers.14.self_attn/aten::expand/Broadcast_1                          0.057
__module.model.layers.14.self_attn/aten::expand/Broadcast_1                                                   0.070
__module.model.layers.14.self_attn/aten::reshape/Reshape_1                                                    0.005
__module.model.layers.14.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.143
Multiply_47205                                                                                                0.000
Clamp_47207                                                                                                   0.000
Convert_47208                                                                                                 0.065
Convert_47209                                                                                                 0.064
__module.model.layers.14.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.063
__module.model.layers.14.self_attn/aten::transpose/Transpose_3                                                0.028
__module.model.layers.14.self_attn/aten::reshape/Reshape_2                                                    0.006
__module.model.layers.14.self_attn.o_proj/ov_ext::linear/MatMul                                               1.637
__module.model.layers.14/aten::add/Add                                                                        0.052
__module.model.layers.14.post_attention_layernorm/aten::mul/Multiply_1                                        0.046
Multiply_47214                                                                                                0.048
Clamp_47216                                                                                                   0.000
Convert_47217                                                                                                 0.056
Convert_47218                                                                                                 0.062
__module.model.layers.14.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                            0.042
__module.model.layers.14.mlp.gate_proj/ov_ext::linear/MatMul                                                  6.539
__module.model.layers.14.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.14.mlp.up_proj/ov_ext::linear/MatMul                                                    6.503
__module.model.layers.14.mlp/aten::mul/Multiply                                                               0.238
Multiply_47223                                                                                                0.000
Clamp_47225                                                                                                   0.000
Convert_47226                                                                                                 0.212
Convert_47227                                                                                                 0.242
__module.model.layers.14.mlp/aten::mul/Multiply/fc_output_0                                                   0.209
__module.model.layers.14.mlp.down_proj/ov_ext::linear/MatMul                                                  9.421
__module.model.layers.14/aten::add/Add_1                                                                      0.062
__module.model.layers.15.input_layernorm/aten::mul/Multiply_1                                                 0.052
Multiply_47232                                                                                                0.059
Clamp_47234                                                                                                   0.000
Convert_47235                                                                                                 0.057
Convert_47236                                                                                                 0.061
__module.model.layers.15.input_layernorm/aten::mul/Multiply_1/fc_output_0                                     0.044
__module.model.layers.15.self_attn.q_proj/ov_ext::linear/MatMul                                               1.770
__module.model.layers.15.self_attn/aten::view/Reshape_2                                                       0.008
__module.model.layers.15.self_attn/aten::add/Add_1                                                            0.087
Multiply_47241                                                                                                0.072
Clamp_47243                                                                                                   0.000
Convert_47244                                                                                                 0.057
Convert_47245                                                                                                 0.062
__module.model.layers.15.self_attn/aten::add/Add_1/fc_output_0                                                0.063
Multiply_32998                                                                                                0.000
Gather_49841                                                                                                  0.005
__module.model.layers.15.self_attn.k_proj/ov_ext::linear/MatMul                                               0.437
__module.model.layers.15.self_attn/aten::view/Reshape_1                                                       0.006
__module.model.layers.15.self_attn/aten::add/Add                                                              0.029
__module.model.layers.15.self_attn/aten::cat/Concat_2                                                         0.066
Multiply_47250                                                                                                0.022
Clamp_47252                                                                                                   0.000
Convert_47253                                                                                                 0.033
Convert_47254                                                                                                 0.020
__module.model.layers.15.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.033
__module.model.layers.15.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.004
Broadcast_38990                                                                                               0.048
Broadcast_38990_f32_bf16___module.model.layers.15.self_attn/aten::expand/Broadcast                            0.054
__module.model.layers.15.self_attn/aten::expand/Broadcast                                                     0.178
__module.model.layers.15.self_attn/aten::reshape/Reshape                                                      0.005
MatMul_32999                                                                                                  0.149
Add_33001                                                                                                     0.215
Softmax_33002                                                                                                 0.367
Gather_49844                                                                                                  0.007
__module.model.layers.15.self_attn.v_proj/ov_ext::linear/MatMul                                               0.440
__module.model.layers.15.self_attn/aten::view/Reshape                                                         0.006
__module.model.layers.15.self_attn/aten::transpose/Transpose                                                  0.016
__module.model.layers.15.self_attn/aten::cat/Concat                                                           0.066
Multiply_47259                                                                                                0.027
Clamp_47261                                                                                                   0.000
Convert_47262                                                                                                 0.020
Convert_47263                                                                                                 0.021
__module.model.layers.15.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.020
__module.model.layers.15.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_38996                                                                                               0.054
Broadcast_38996_f32_bf16___module.model.layers.15.self_attn/aten::expand/Broadcast_1                          0.061
__module.model.layers.15.self_attn/aten::expand/Broadcast_1                                                   0.167
__module.model.layers.15.self_attn/aten::reshape/Reshape_1                                                    0.006
__module.model.layers.15.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.145
Multiply_47268                                                                                                0.000
Clamp_47270                                                                                                   0.000
Convert_47271                                                                                                 0.069
Convert_47272                                                                                                 0.066
__module.model.layers.15.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.062
__module.model.layers.15.self_attn/aten::transpose/Transpose_3                                                0.027
__module.model.layers.15.self_attn/aten::reshape/Reshape_2                                                    0.005
__module.model.layers.15.self_attn.o_proj/ov_ext::linear/MatMul                                               1.600
__module.model.layers.15/aten::add/Add                                                                        0.053
__module.model.layers.15.post_attention_layernorm/aten::mul/Multiply_1                                        0.046
Multiply_47277                                                                                                0.047
Clamp_47279                                                                                                   0.000
Convert_47280                                                                                                 0.057
Convert_47281                                                                                                 0.063
__module.model.layers.15.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                            0.045
__module.model.layers.15.mlp.gate_proj/ov_ext::linear/MatMul                                                  7.179
__module.model.layers.15.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.15.mlp.up_proj/ov_ext::linear/MatMul                                                    6.604
__module.model.layers.15.mlp/aten::mul/Multiply                                                               0.521
Multiply_47286                                                                                                0.000
Clamp_47288                                                                                                   0.000
Convert_47289                                                                                                 0.237
Convert_47290                                                                                                 0.242
__module.model.layers.15.mlp/aten::mul/Multiply/fc_output_0                                                   0.224
__module.model.layers.15.mlp.down_proj/ov_ext::linear/MatMul                                                  9.216
__module.model.layers.15/aten::add/Add_1                                                                      0.059
__module.model.norm/aten::mul/Multiply_1                                                                      0.052
Multiply_47295                                                                                                0.054
Clamp_47297                                                                                                   0.000
Convert_47298                                                                                                 0.056
Convert_47299                                                                                                 0.063
__module.model.norm/aten::mul/Multiply_1/fc_output_0                                                          0.042
Slice_18363                                                                                                   0.007
__module.lm_head/ov_ext::linear/MatMul                                                                       31.048
Result_18286                                                                                                  0.008
Assign_50270                                                                                                  0.009
Assign_50268                                                                                                  0.007
Assign_50266                                                                                                  0.006
Assign_50264                                                                                                  0.006
Assign_50262                                                                                                  0.006
Assign_50260                                                                                                  0.005
Assign_50258                                                                                                  0.006
Assign_50256                                                                                                  0.006
Assign_50254                                                                                                  0.007
Assign_50252                                                                                                  0.008
Assign_50250                                                                                                  0.007
Assign_50248                                                                                                  0.009
Assign_50246                                                                                                  0.006
Assign_50244                                                                                                  0.007
Assign_50242                                                                                                  0.006
Assign_50240                                                                                                  0.007
Assign_50238                                                                                                  0.005
Assign_50236                                                                                                  0.005
Assign_50234                                                                                                  0.005
Assign_50232                                                                                                  0.008
Assign_50230                                                                                                  0.005
Assign_50228                                                                                                  0.005
Assign_50226                                                                                                  0.005
Assign_50224                                                                                                  0.006
Assign_50222                                                                                                  0.005
Assign_50220                                                                                                  0.006
Assign_50218                                                                                                  0.006
Assign_50216                                                                                                  0.005
Assign_50214                                                                                                  0.006
Assign_50212                                                                                                  0.007
Assign_50210                                                                                                  0.007
Assign_50208                                                                                                  0.007
stub_0___module.model/aten::index/Split                                                                       0.000
-------------------------------------------------------------------------------------------------------------------
TOTAL                                                                                                       525.225
