
=== Per-layer Profiling Info ===
Layer Name                                                                                                Time (ms)
Multiply_44637                                                                                                0.022
Clamp_44639                                                                                                   0.000
Convert_44640                                                                                                 0.020
Convert_44641                                                                                                 0.022
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.021
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.004
Broadcast_36627                                                                                               0.047
Broadcast_36627_f32_bf16___module.model.layers.11.self_attn/aten::expand/Broadcast                            0.053
__module.model.layers.11.self_attn/aten::expand/Broadcast                                                     0.070
__module.model.layers.11.self_attn/aten::reshape/Reshape                                                      0.005
MatMul_31624                                                                                                  0.143
Add_31626                                                                                                     0.097
Softmax_31627                                                                                                 0.373
Gather_49820                                                                                                  0.006
__module.model.layers.11.self_attn.v_proj/ov_ext::linear/MatMul                                               0.359
__module.model.layers.11.self_attn/aten::view/Reshape_2                                                       0.007
__module.model.layers.11.self_attn/aten::transpose/Transpose_2                                                0.016
__module.model.layers.11.self_attn/aten::cat/Concat_3                                                         0.037
Multiply_44646                                                                                                0.023
Clamp_44648                                                                                                   0.000
Convert_44649                                                                                                 0.022
Convert_44650                                                                                                 0.021
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.020
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_36633                                                                                               0.047
Broadcast_36633_f32_bf16___module.model.layers.11.self_attn/aten::expand/Broadcast_1                          0.051
__module.model.layers.11.self_attn/aten::expand/Broadcast_1                                                   0.071
__module.model.layers.11.self_attn/aten::reshape/Reshape_1                                                    0.006
__module.model.layers.11.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.129
__module.model.layers.11.self_attn/aten::transpose/Transpose_3                                                0.035
__module.model.layers.11.self_attn/aten::reshape/Reshape_2                                                    0.005
__module.model.layers.11.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                              0.046
Multiply_44655                                                                                                0.000
Clamp_44657                                                                                                   0.000
Convert_44658                                                                                                 0.057
Convert_44659                                                                                                 0.067
__module.model.layers.11.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fc_output_0                  0.045
__module.model.layers.11.self_attn.o_proj/ov_ext::linear/MatMul                                               1.286
__module.model.layers.11/aten::add/Add                                                                        0.050
__module.model.layers.11.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                  0.047
Multiply_44664                                                                                                0.050
Clamp_44666                                                                                                   0.000
Convert_44667                                                                                                 0.058
Convert_44668                                                                                                 0.063
__module.model.layers.11.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fc_output_0          0.043
__module.model.layers.11.mlp.gate_proj/ov_ext::linear/MatMul                                                  5.371
__module.model.layers.11.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.11.mlp.up_proj/ov_ext::linear/MatMul                                                    5.172
__module.model.layers.11.mlp/aten::mul/Multiply                                                               0.287
__module.model.layers.11.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                         0.000
Multiply_44673                                                                                                0.000
Clamp_44675                                                                                                   0.000
Convert_44676                                                                                                 0.265
Convert_44677                                                                                                 0.254
__module.model.layers.11.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fc_output_0                             0.254
__module.model.layers.11.mlp.down_proj/ov_ext::linear/MatMul                                                  8.278
__module.model.layers.11/aten::add/Add_1                                                                      0.057
__module.model.layers.12.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                           0.053
Multiply_44682                                                                                                0.048
Clamp_44684                                                                                                   0.000
Convert_44685                                                                                                 0.057
Convert_44686                                                                                                 0.063
__module.model.layers.12.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fc_output_0               0.043
__module.model.layers.12.self_attn.q_proj/ov_ext::linear/MatMul                                               1.265
__module.model.layers.12.self_attn/aten::view/Reshape                                                         0.007
__module.model.layers.12.self_attn/aten::add/Add                                                              0.086
Multiply_44691                                                                                                0.074
Clamp_44693                                                                                                   0.000
Convert_44694                                                                                                 0.058
Convert_44695                                                                                                 0.065
__module.model.layers.12.self_attn/aten::add/Add/fc_output_0                                                  0.065
Multiply_31658                                                                                                0.000
Gather_49823                                                                                                  0.005
__module.model.layers.12.self_attn.k_proj/ov_ext::linear/MatMul                                               0.388
__module.model.layers.12.self_attn/aten::view/Reshape_1                                                       0.007
__module.model.layers.12.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.12.self_attn/aten::cat/Concat_2                                                         0.038
Multiply_44700                                                                                                0.021
Clamp_44702                                                                                                   0.000
Convert_44703                                                                                                 0.020
Convert_44704                                                                                                 0.021
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.021
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.006
Broadcast_36639                                                                                               0.046
Broadcast_36639_f32_bf16___module.model.layers.12.self_attn/aten::expand/Broadcast                            0.052
__module.model.layers.12.self_attn/aten::expand/Broadcast                                                     0.070
__module.model.layers.12.self_attn/aten::reshape/Reshape                                                      0.006
MatMul_31659                                                                                                  0.145
Add_31661                                                                                                     0.105
Softmax_31662                                                                                                 0.384
Gather_49826                                                                                                  0.007
__module.model.layers.12.self_attn.v_proj/ov_ext::linear/MatMul                                               0.368
__module.model.layers.12.self_attn/aten::view/Reshape_2                                                       0.008
__module.model.layers.12.self_attn/aten::transpose/Transpose_2                                                0.018
__module.model.layers.12.self_attn/aten::cat/Concat_3                                                         0.041
Multiply_44709                                                                                                0.023
Clamp_44711                                                                                                   0.000
Convert_44712                                                                                                 0.019
Convert_44713                                                                                                 0.021
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.020
__module.model.layers.12.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_36645                                                                                               0.048
Broadcast_36645_f32_bf16___module.model.layers.12.self_attn/aten::expand/Broadcast_1                          0.051
__module.model.layers.12.self_attn/aten::expand/Broadcast_1                                                   0.068
__module.model.layers.12.self_attn/aten::reshape/Reshape_1                                                    0.005
__module.model.layers.12.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.126
__module.model.layers.12.self_attn/aten::transpose/Transpose_3                                                0.036
__module.model.layers.12.self_attn/aten::reshape/Reshape_2                                                    0.005
__module.model.layers.12.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                              0.050
Multiply_44718                                                                                                0.000
Clamp_44720                                                                                                   0.000
Convert_44721                                                                                                 0.058
Convert_44722                                                                                                 0.063
__module.model.layers.12.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fc_output_0                  0.043
__module.model.layers.12.self_attn.o_proj/ov_ext::linear/MatMul                                               1.327
__module.model.layers.12/aten::add/Add                                                                        0.050
__module.model.layers.12.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                  0.046
Multiply_44727                                                                                                0.047
Clamp_44729                                                                                                   0.000
Convert_44730                                                                                                 0.057
Convert_44731                                                                                                 0.063
__module.model.layers.12.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fc_output_0          0.042
__module.model.layers.12.mlp.gate_proj/ov_ext::linear/MatMul                                                  5.435
__module.model.layers.12.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.12.mlp.up_proj/ov_ext::linear/MatMul                                                    5.141
__module.model.layers.12.mlp/aten::mul/Multiply                                                               0.280
__module.model.layers.12.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                         0.000
Multiply_44736                                                                                                0.000
Clamp_44738                                                                                                   0.000
Convert_44739                                                                                                 0.212
Convert_44740                                                                                                 0.241
__module.model.layers.12.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fc_output_0                             0.223
__module.model.layers.12.mlp.down_proj/ov_ext::linear/MatMul                                                  8.385
__module.model.layers.12/aten::add/Add_1                                                                      0.058
__module.model.layers.13.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                           0.054
Multiply_44745                                                                                                0.048
Clamp_44747                                                                                                   0.000
Convert_44748                                                                                                 0.057
Convert_44749                                                                                                 0.063
__module.model.layers.13.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fc_output_0               0.043
__module.model.layers.13.self_attn.q_proj/ov_ext::linear/MatMul                                               1.375
__module.model.layers.13.self_attn/aten::view/Reshape                                                         0.009
__module.model.layers.13.self_attn/aten::add/Add                                                              0.090
Multiply_44754                                                                                                0.095
Clamp_44756                                                                                                   0.000
Convert_44757                                                                                                 0.058
Convert_44758                                                                                                 0.065
__module.model.layers.13.self_attn/aten::add/Add/fc_output_0                                                  0.067
Multiply_31693                                                                                                0.000
Gather_49829                                                                                                  0.005
__module.model.layers.13.self_attn.k_proj/ov_ext::linear/MatMul                                               0.384
__module.model.layers.13.self_attn/aten::view/Reshape_1                                                       0.008
__module.model.layers.13.self_attn/aten::add/Add_1                                                            0.030
__module.model.layers.13.self_attn/aten::cat/Concat_2                                                         0.039
Multiply_44763                                                                                                0.022
Clamp_44765                                                                                                   0.000
Convert_44766                                                                                                 0.019
Convert_44767                                                                                                 0.022
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.020
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.005
Broadcast_36651                                                                                               0.047
Broadcast_36651_f32_bf16___module.model.layers.13.self_attn/aten::expand/Broadcast                            0.053
__module.model.layers.13.self_attn/aten::expand/Broadcast                                                     0.070
__module.model.layers.13.self_attn/aten::reshape/Reshape                                                      0.006
MatMul_31694                                                                                                  0.142
Add_31696                                                                                                     0.105
Softmax_31697                                                                                                 0.362
Gather_49832                                                                                                  0.007
__module.model.layers.13.self_attn.v_proj/ov_ext::linear/MatMul                                               0.378
__module.model.layers.13.self_attn/aten::view/Reshape_2                                                       0.008
__module.model.layers.13.self_attn/aten::transpose/Transpose_2                                                0.017
__module.model.layers.13.self_attn/aten::cat/Concat_3                                                         0.039
Multiply_44772                                                                                                0.022
Clamp_44774                                                                                                   0.000
Convert_44775                                                                                                 0.021
Convert_44776                                                                                                 0.022
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.021
__module.model.layers.13.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_36657                                                                                               0.047
Broadcast_36657_f32_bf16___module.model.layers.13.self_attn/aten::expand/Broadcast_1                          0.051
__module.model.layers.13.self_attn/aten::expand/Broadcast_1                                                   0.068
__module.model.layers.13.self_attn/aten::reshape/Reshape_1                                                    0.005
__module.model.layers.13.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.129
__module.model.layers.13.self_attn/aten::transpose/Transpose_3                                                0.034
__module.model.layers.13.self_attn/aten::reshape/Reshape_2                                                    0.005
__module.model.layers.13.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                              0.055
Multiply_44781                                                                                                0.000
Clamp_44783                                                                                                   0.000
Convert_44784                                                                                                 0.062
Convert_44785                                                                                                 0.064
__module.model.layers.13.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fc_output_0                  0.043
__module.model.layers.13.self_attn.o_proj/ov_ext::linear/MatMul                                               1.359
__module.model.layers.13/aten::add/Add                                                                        0.052
__module.model.layers.13.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                  0.047
Multiply_44790                                                                                                0.066
Clamp_44792                                                                                                   0.000
Convert_44793                                                                                                 0.057
Convert_44794                                                                                                 0.063
__module.model.layers.13.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fc_output_0          0.045
__module.model.layers.13.mlp.gate_proj/ov_ext::linear/MatMul                                                  5.536
__module.model.layers.13.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.13.mlp.up_proj/ov_ext::linear/MatMul                                                    6.434
__module.model.layers.13.mlp/aten::mul/Multiply                                                               0.281
__module.model.layers.13.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                         0.000
Multiply_44799                                                                                                0.000
Clamp_44801                                                                                                   0.000
Convert_44802                                                                                                 0.216
Convert_44803                                                                                                 0.240
__module.model.layers.13.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fc_output_0                             0.209
__module.model.layers.13.mlp.down_proj/ov_ext::linear/MatMul                                                  8.297
__module.model.layers.13/aten::add/Add_1                                                                      0.058
__module.model.layers.14.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                           0.053
Multiply_44808                                                                                                0.048
Clamp_44810                                                                                                   0.000
Convert_44811                                                                                                 0.057
Convert_44812                                                                                                 0.063
__module.model.layers.14.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fc_output_0               0.043
__module.model.layers.14.self_attn.q_proj/ov_ext::linear/MatMul                                               1.332
__module.model.layers.14.self_attn/aten::view/Reshape                                                         0.007
__module.model.layers.14.self_attn/aten::add/Add                                                              0.088
Multiply_44817                                                                                                0.074
Clamp_44819                                                                                                   0.000
Convert_44820                                                                                                 0.058
Convert_44821                                                                                                 0.063
__module.model.layers.14.self_attn/aten::add/Add/fc_output_0                                                  0.066
Multiply_31728                                                                                                0.000
Gather_49835                                                                                                  0.005
__module.model.layers.14.self_attn.k_proj/ov_ext::linear/MatMul                                               0.398
__module.model.layers.14.self_attn/aten::view/Reshape_1                                                       0.007
__module.model.layers.14.self_attn/aten::add/Add_1                                                            0.029
__module.model.layers.14.self_attn/aten::cat/Concat_2                                                         0.038
Multiply_44826                                                                                                0.022
Clamp_44828                                                                                                   0.000
Convert_44829                                                                                                 0.020
Convert_44830                                                                                                 0.021
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.022
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.004
Broadcast_36663                                                                                               0.047
Broadcast_36663_f32_bf16___module.model.layers.14.self_attn/aten::expand/Broadcast                            0.052
__module.model.layers.14.self_attn/aten::expand/Broadcast                                                     0.063
__module.model.layers.14.self_attn/aten::reshape/Reshape                                                      0.005
MatMul_31729                                                                                                  0.133
Add_31731                                                                                                     0.092
Softmax_31732                                                                                                 0.369
Gather_49838                                                                                                  0.006
__module.model.layers.14.self_attn.v_proj/ov_ext::linear/MatMul                                               0.360
__module.model.layers.14.self_attn/aten::view/Reshape_2                                                       0.007
__module.model.layers.14.self_attn/aten::transpose/Transpose_2                                                0.016
__module.model.layers.14.self_attn/aten::cat/Concat_3                                                         0.038
Multiply_44835                                                                                                0.022
Clamp_44837                                                                                                   0.000
Convert_44838                                                                                                 0.022
Convert_44839                                                                                                 0.023
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.022
__module.model.layers.14.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.006
Broadcast_36669                                                                                               0.047
Broadcast_36669_f32_bf16___module.model.layers.14.self_attn/aten::expand/Broadcast_1                          0.053
__module.model.layers.14.self_attn/aten::expand/Broadcast_1                                                   0.070
__module.model.layers.14.self_attn/aten::reshape/Reshape_1                                                    0.008
__module.model.layers.14.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.128
__module.model.layers.14.self_attn/aten::transpose/Transpose_3                                                0.035
__module.model.layers.14.self_attn/aten::reshape/Reshape_2                                                    0.006
__module.model.layers.14.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                              0.050
Multiply_44844                                                                                                0.000
Clamp_44846                                                                                                   0.000
Convert_44847                                                                                                 0.060
Convert_44848                                                                                                 0.065
__module.model.layers.14.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fc_output_0                  0.044
__module.model.layers.14.self_attn.o_proj/ov_ext::linear/MatMul                                               1.312
__module.model.layers.14/aten::add/Add                                                                        0.049
__module.model.layers.14.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                  0.047
Multiply_44853                                                                                                0.048
Clamp_44855                                                                                                   0.000
Convert_44856                                                                                                 0.057
Convert_44857                                                                                                 0.065
__module.model.layers.14.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fc_output_0          0.043
__module.model.layers.14.mlp.gate_proj/ov_ext::linear/MatMul                                                  5.407
__module.model.layers.14.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.14.mlp.up_proj/ov_ext::linear/MatMul                                                    5.193
__module.model.layers.14.mlp/aten::mul/Multiply                                                               0.279
__module.model.layers.14.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                         0.000
Multiply_44862                                                                                                0.000
Clamp_44864                                                                                                   0.000
Convert_44865                                                                                                 0.262
Convert_44866                                                                                                 0.255
__module.model.layers.14.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fc_output_0                             0.267
__module.model.layers.14.mlp.down_proj/ov_ext::linear/MatMul                                                  8.325
__module.model.layers.14/aten::add/Add_1                                                                      0.060
__module.model.layers.15.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                           0.053
Multiply_44871                                                                                                0.047
Clamp_44873                                                                                                   0.000
Convert_44874                                                                                                 0.058
Convert_44875                                                                                                 0.062
__module.model.layers.15.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fc_output_0               0.043
__module.model.layers.15.self_attn.q_proj/ov_ext::linear/MatMul                                               1.421
__module.model.layers.15.self_attn/aten::view/Reshape_2                                                       0.008
__module.model.layers.15.self_attn/aten::add/Add_1                                                            0.101
Multiply_44880                                                                                                0.107
Clamp_44882                                                                                                   0.000
Convert_44883                                                                                                 0.059
Convert_44884                                                                                                 0.064
__module.model.layers.15.self_attn/aten::add/Add_1/fc_output_0                                                0.070
Multiply_31763                                                                                                0.000
Gather_49841                                                                                                  0.005
__module.model.layers.15.self_attn.k_proj/ov_ext::linear/MatMul                                               0.391
__module.model.layers.15.self_attn/aten::view/Reshape_1                                                       0.007
__module.model.layers.15.self_attn/aten::add/Add                                                              0.031
__module.model.layers.15.self_attn/aten::cat/Concat_2                                                         0.044
Multiply_44889                                                                                                0.029
Clamp_44891                                                                                                   0.000
Convert_44892                                                                                                 0.018
Convert_44893                                                                                                 0.020
__module.model.layers.15.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.022
__module.model.layers.15.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.005
Broadcast_36675                                                                                               0.250
Broadcast_36675_f32_bf16___module.model.layers.15.self_attn/aten::expand/Broadcast                            0.071
__module.model.layers.15.self_attn/aten::expand/Broadcast                                                     0.193
__module.model.layers.15.self_attn/aten::reshape/Reshape                                                      0.005
MatMul_31764                                                                                                  0.150
Add_31766                                                                                                     0.241
Softmax_31767                                                                                                 0.360
Gather_49844                                                                                                  0.007
__module.model.layers.15.self_attn.v_proj/ov_ext::linear/MatMul                                               0.390
__module.model.layers.15.self_attn/aten::view/Reshape                                                         0.008
__module.model.layers.15.self_attn/aten::transpose/Transpose                                                  0.017
__module.model.layers.15.self_attn/aten::cat/Concat                                                           0.039
Multiply_44898                                                                                                0.026
Clamp_44900                                                                                                   0.000
Convert_44901                                                                                                 0.020
Convert_44902                                                                                                 0.021
__module.model.layers.15.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.020
__module.model.layers.15.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_36681                                                                                               0.053
Broadcast_36681_f32_bf16___module.model.layers.15.self_attn/aten::expand/Broadcast_1                          0.144
__module.model.layers.15.self_attn/aten::expand/Broadcast_1                                                   0.085
__module.model.layers.15.self_attn/aten::reshape/Reshape_1                                                    0.006
__module.model.layers.15.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.137
__module.model.layers.15.self_attn/aten::transpose/Transpose_3                                                0.040
__module.model.layers.15.self_attn/aten::reshape/Reshape_2                                                    0.005
__module.model.layers.15.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant                              0.053
Multiply_44907                                                                                                0.000
Clamp_44909                                                                                                   0.000
Convert_44910                                                                                                 0.060
Convert_44911                                                                                                 0.063
__module.model.layers.15.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fc_output_0                  0.043
__module.model.layers.15.self_attn.o_proj/ov_ext::linear/MatMul                                               1.348
__module.model.layers.15/aten::add/Add                                                                        0.060
__module.model.layers.15.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant                  0.052
Multiply_44916                                                                                                0.047
Clamp_44918                                                                                                   0.000
Convert_44919                                                                                                 0.056
Convert_44920                                                                                                 0.062
__module.model.layers.15.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fc_output_0          0.043
__module.model.layers.15.mlp.gate_proj/ov_ext::linear/MatMul                                                  5.425
__module.model.layers.15.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.15.mlp.up_proj/ov_ext::linear/MatMul                                                    5.889
__module.model.layers.15.mlp/aten::mul/Multiply                                                               0.713
__module.model.layers.15.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant                                         0.000
Multiply_44925                                                                                                0.000
Clamp_44927                                                                                                   0.000
Convert_44928                                                                                                 0.337
Convert_44929                                                                                                 0.241
__module.model.layers.15.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fc_output_0                             0.213
__module.model.layers.15.mlp.down_proj/ov_ext::linear/MatMul                                                  8.267
__module.model.layers.15/aten::add/Add_1                                                                      0.071
__module.model.norm/aten::mul/Multiply_1                                                                      0.052
Multiply_44934                                                                                                0.053
Clamp_44936                                                                                                   0.000
Convert_44937                                                                                                 0.060
Convert_44938                                                                                                 0.065
__module.model.norm/aten::mul/Multiply_1/fc_output_0                                                          0.043
Slice_17947                                                                                                   0.006
__module.lm_head/ov_ext::linear/MatMul                                                                       30.217
Result_18286                                                                                                  0.008
Assign_50270                                                                                                  0.009
Assign_50268                                                                                                  0.006
Assign_50266                                                                                                  0.005
Assign_50264                                                                                                  0.006
Assign_50262                                                                                                  0.005
Assign_50260                                                                                                  0.005
Assign_50258                                                                                                  0.005
Assign_50256                                                                                                  0.005
Assign_50254                                                                                                  0.005
Assign_50252                                                                                                  0.005
Assign_50250                                                                                                  0.005
Assign_50248                                                                                                  0.005
Assign_50246                                                                                                  0.005
Assign_50244                                                                                                  0.005
Assign_50242                                                                                                  0.005
Assign_50240                                                                                                  0.005
Assign_50238                                                                                                  0.005
Assign_50236                                                                                                  0.005
Assign_50234                                                                                                  0.005
Assign_50232                                                                                                  0.005
Assign_50230                                                                                                  0.005
Assign_50228                                                                                                  0.005
Assign_50226                                                                                                  0.005
Assign_50224                                                                                                  0.005
Assign_50222                                                                                                  0.005
Assign_50220                                                                                                  0.005
Assign_50218                                                                                                  0.005
Assign_50216                                                                                                  0.005
Assign_50214                                                                                                  0.005
Assign_50212                                                                                                  0.005
Assign_50210                                                                                                  0.005
Assign_50208                                                                                                  0.005
stub_0___module.model/aten::index/Split                                                                       0.000
-------------------------------------------------------------------------------------------------------------------
TOTAL                                                                                                       457.787
